Typ,Anzahl Items,Bin-Kapazitaet,LB,Hill Climbing,First Fit Descending,Abs. LB HC,Abs. LB FFD,Zeit HC (sec),Zeit FFD (sec)
triplet,501,1000.0,167.0,169.0,191.0,2.0,24.0,26.25,0.05
triplet,501,1000.0,167.0,168.0,189.0,1.0,22.0,26.32,0.04
triplet,501,1000.0,167.0,169.0,191.0,2.0,24.0,25.85,0.05
triplet,501,1000.0,167.0,168.0,190.0,1.0,23.0,26.22,0.05
triplet,501,1000.0,167.0,168.0,190.0,1.0,23.0,25.97,0.05
triplet,501,1000.0,167.0,168.0,190.0,1.0,23.0,27.01,0.05
triplet,501,1000.0,167.0,168.0,190.0,1.0,23.0,26.85,0.13
triplet,501,1000.0,167.0,169.0,190.0,2.0,23.0,25.77,0.05
triplet,501,1000.0,167.0,169.0,189.0,2.0,22.0,25.6,0.05
triplet,501,1000.0,167.0,168.0,191.0,1.0,24.0,26.4,0.05
triplet,501,1000.0,167.0,169.0,191.0,2.0,24.0,26.11,0.05
uniform,120,150.0,49.0,49.0,49.0,0.0,0.0,0.03,0.01
uniform,120,150.0,49.0,49.0,50.0,0.0,1.0,0.09,0.02
uniform,120,150.0,52.0,52.0,52.0,0.0,0.0,0.03,0.01
uniform,120,150.0,52.0,52.0,53.0,0.0,1.0,0.11,0.01
uniform,120,150.0,48.0,48.0,49.0,0.0,1.0,0.02,0.0
uniform,120,150.0,50.0,50.0,50.0,0.0,0.0,0.01,0.0
uniform,120,150.0,50.0,51.0,51.0,1.0,1.0,3.32,0.0
uniform,120,150.0,49.0,50.0,50.0,1.0,1.0,3.52,0.0
uniform,120,150.0,46.0,46.0,47.0,0.0,1.0,0.16,0.0
uniform,120,150.0,48.0,48.0,49.0,0.0,1.0,0.01,0.0
uniform,120,150.0,48.0,48.0,49.0,0.0,1.0,0.05,0.0
uniform,120,150.0,49.0,49.0,50.0,0.0,1.0,0.13,0.0
uniform,120,150.0,49.0,49.0,50.0,0.0,1.0,0.05,0.0
uniform,120,150.0,49.0,49.0,50.0,0.0,1.0,0.01,0.0
uniform,120,150.0,48.0,48.0,49.0,0.0,1.0,0.09,0.0
uniform,120,150.0,52.0,52.0,52.0,0.0,0.0,0.01,0.0
uniform,120,150.0,48.0,48.0,49.0,0.0,1.0,0.01,0.0
uniform,120,150.0,46.0,46.0,47.0,0.0,1.0,0.02,0.0
uniform,120,150.0,49.0,49.0,49.0,0.0,0.0,0.01,0.0
uniform,120,150.0,50.0,50.0,50.0,0.0,0.0,0.01,0.0
uniform,250,150.0,100.0,100.0,101.0,0.0,1.0,0.3,0.02
uniform,250,150.0,97.0,97.0,99.0,0.0,2.0,2.92,0.03
uniform,250,150.0,103.0,104.0,105.0,1.0,2.0,27.44,0.03
uniform,250,150.0,101.0,101.0,102.0,0.0,1.0,0.43,0.04
uniform,250,150.0,105.0,106.0,107.0,1.0,2.0,28.71,0.02
uniform,250,150.0,105.0,106.0,107.0,1.0,2.0,27.46,0.06
uniform,250,150.0,102.0,103.0,104.0,1.0,2.0,43.19,0.08
uniform,250,150.0,100.0,100.0,102.0,0.0,2.0,2.23,0.01
uniform,250,150.0,100.0,100.0,101.0,0.0,1.0,0.1,0.01
uniform,250,150.0,105.0,105.0,106.0,0.0,1.0,0.66,0.01
uniform,250,150.0,100.0,100.0,101.0,0.0,1.0,0.13,0.01
uniform,250,150.0,102.0,102.0,103.0,0.0,1.0,0.1,0.01
uniform,250,150.0,101.0,102.0,104.0,1.0,3.0,10.39,0.01
uniform,250,150.0,101.0,101.0,102.0,0.0,1.0,0.39,0.01
uniform,250,150.0,102.0,102.0,104.0,0.0,2.0,0.29,0.01
uniform,250,150.0,99.0,99.0,100.0,0.0,1.0,1.01,0.01
uniform,250,150.0,102.0,102.0,103.0,0.0,1.0,0.03,0.01
uniform,250,150.0,101.0,101.0,103.0,0.0,2.0,2.8,0.01
uniform,250,150.0,100.0,100.0,101.0,0.0,1.0,0.11,0.01
uniform,250,150.0,105.0,106.0,107.0,1.0,2.0,10.18,0.01
uniform,500,150.0,207.0,208.0,210.0,1.0,3.0,106.7,0.13
uniform,500,150.0,198.0,198.0,201.0,0.0,3.0,17.87,0.16
uniform,500,150.0,196.0,196.0,199.0,0.0,3.0,47.44,0.14
uniform,500,150.0,201.0,201.0,204.0,0.0,3.0,8.1,0.22
uniform,500,150.0,202.0,202.0,205.0,0.0,3.0,9.31,0.34
uniform,500,150.0,204.0,204.0,206.0,0.0,2.0,5.92,0.29
uniform,500,150.0,199.0,199.0,202.0,0.0,3.0,10.09,0.05
uniform,500,150.0,204.0,205.0,207.0,1.0,3.0,34.62,0.05
uniform,500,150.0,202.0,202.0,204.0,0.0,2.0,0.82,0.05
uniform,500,150.0,204.0,205.0,207.0,1.0,3.0,33.35,0.05
uniform,500,150.0,198.0,198.0,201.0,0.0,3.0,3.99,0.05
uniform,500,150.0,200.0,200.0,203.0,0.0,3.0,5.29,0.05
uniform,500,150.0,201.0,201.0,204.0,0.0,3.0,23.28,0.05
uniform,500,150.0,200.0,200.0,202.0,0.0,2.0,2.73,0.05
uniform,500,150.0,196.0,196.0,198.0,0.0,2.0,1.46,0.05
uniform,500,150.0,206.0,206.0,209.0,0.0,3.0,2.97,0.05
uniform,500,150.0,196.0,196.0,199.0,0.0,3.0,2.94,0.05
uniform,500,150.0,202.0,202.0,205.0,0.0,3.0,4.28,0.05
uniform,500,150.0,206.0,206.0,207.0,0.0,1.0,0.34,0.05
uniform,500,150.0,202.0,202.0,205.0,0.0,3.0,2.34,0.05
uniform,1000,150.0,399.0,399.0,404.0,0.0,5.0,124.6,1.14
uniform,1000,150.0,399.0,399.0,404.0,0.0,5.0,108.44,1.2
uniform,1000,150.0,394.0,395.0,400.0,1.0,6.0,619.15,1.2
uniform,1000,150.0,395.0,395.0,399.0,0.0,4.0,39.01,1.0
uniform,1000,150.0,393.0,393.0,398.0,0.0,5.0,46.59,1.05
uniform,1000,150.0,411.0,412.0,416.0,1.0,5.0,369.01,0.21
uniform,1000,150.0,411.0,411.0,416.0,0.0,5.0,10.12,0.22
uniform,1000,150.0,404.0,404.0,409.0,0.0,5.0,28.83,0.21
uniform,1000,150.0,396.0,396.0,401.0,0.0,5.0,20.57,0.21
uniform,1000,150.0,399.0,399.0,403.0,0.0,4.0,9.57,0.21
