Typ,Instanzindex,Anzahl_Items,Bin_Kapazitaet,LB,HC,Bins_beyond_LB,Hit_LB,Iteration,elapsed_time
uniform,17,500,150,202,203,1,0,14,0.9867360219996044
uniform,17,500,150,202,203,1,0,15,1.0507193650000772
uniform,18,120,150,52,52,0,1,1,0.01469054899916955
uniform,19,500,150,204,206,2,0,1,0.12609965699994063
uniform,19,500,150,204,205,1,0,2,0.1829084770006375
uniform,19,500,150,204,205,1,0,3,0.2556562420004411
uniform,19,500,150,204,205,1,0,4,0.31741184600014094
uniform,19,500,150,204,205,1,0,5,0.38634532500054775
uniform,19,500,150,204,205,1,0,6,0.4509632950002924
uniform,19,500,150,204,205,1,0,7,0.5374326870005461
uniform,19,500,150,204,205,1,0,8,0.6001369790001263
uniform,19,500,150,204,205,1,0,9,0.6620988710001257
uniform,19,500,150,204,205,1,0,10,0.737380846000633
uniform,19,500,150,204,205,1,0,11,0.8134746289997565
uniform,19,500,150,204,205,1,0,12,0.8905563690004783
uniform,19,500,150,204,205,1,0,13,0.9564072410003064
uniform,19,500,150,204,205,1,0,14,1.0271594390005703
uniform,20,120,150,52,53,1,0,1,0.008820187999845075
uniform,20,120,150,52,53,1,0,2,0.02051505800045561
uniform,20,120,150,52,53,1,0,3,0.031909008999718935
uniform,20,120,150,52,53,1,0,4,0.04294221100008144
uniform,20,120,150,52,53,1,0,5,0.05504730400025437
uniform,20,120,150,52,53,1,0,6,0.06513526700018701
uniform,20,120,150,52,53,1,0,7,0.07394839900007355
uniform,20,120,150,52,53,1,0,8,0.08249172399973759
uniform,20,120,150,52,53,1,0,9,0.09305887800019264
uniform,20,120,150,52,53,1,0,10,0.10434571099995082
uniform,20,120,150,52,53,1,0,11,0.11481530499986548
uniform,20,120,150,52,53,1,0,12,0.12348160100009409
uniform,20,120,150,52,53,1,0,13,0.13338897100038594
uniform,20,120,150,52,53,1,0,14,0.14206780800031993
uniform,20,120,150,52,53,1,0,15,0.15058371000031912
uniform,20,120,150,52,53,1,0,16,0.16030020600010175
uniform,20,120,150,52,53,1,0,17,0.16985811700033082
uniform,20,120,150,52,53,1,0,18,0.17970434299968474
uniform,20,120,150,52,53,1,0,19,0.18927825700029643
uniform,20,120,150,52,53,1,0,20,0.1995698889995765
uniform,20,120,150,52,53,1,0,21,0.2097992199996952
uniform,20,120,150,52,53,1,0,22,0.21954348100007337
uniform,20,120,150,52,53,1,0,23,0.2292079549997652
uniform,20,120,150,52,53,1,0,24,0.23780507799983752
uniform,20,120,150,52,53,1,0,25,0.24631557799966686
uniform,20,120,150,52,53,1,0,26,0.2548299099998985
uniform,20,120,150,52,53,1,0,27,0.2647228650002944
uniform,20,120,150,52,53,1,0,28,0.27502375000040047
uniform,20,120,150,52,53,1,0,29,0.28399936000005255
uniform,20,120,150,52,53,1,0,30,0.2936527230003776
uniform,20,120,150,52,53,1,0,31,0.3029164839999794
uniform,20,120,150,52,53,1,0,32,0.31139847899976303
uniform,20,120,150,52,53,1,0,33,0.3207515180001792
uniform,20,120,150,52,53,1,0,34,0.32904152700029954
uniform,20,120,150,52,53,1,0,35,0.33958846800032916
uniform,20,120,150,52,53,1,0,36,0.3498186130000249
uniform,20,120,150,52,53,1,0,37,0.3605010669998592
uniform,20,120,150,52,53,1,0,38,0.36982200700003887
uniform,20,120,150,52,53,1,0,39,0.38093325800036837
uniform,20,120,150,52,53,1,0,40,0.3907500169998457
uniform,20,120,150,52,53,1,0,41,0.4011864020003486
uniform,20,120,150,52,53,1,0,42,0.41082476700012194
uniform,20,120,150,52,53,1,0,43,0.4193921149999369
uniform,20,120,150,52,53,1,0,44,0.43087980800009973
uniform,20,120,150,52,53,1,0,45,0.44041774200013606
uniform,20,120,150,52,53,1,0,46,0.44866406799974357
uniform,20,120,150,52,53,1,0,47,0.4572172770003817
uniform,20,120,150,52,53,1,0,48,0.4680701070001305
uniform,20,120,150,52,53,1,0,49,0.47765771499962284
uniform,20,120,150,52,53,1,0,50,0.4870787540003221
uniform,20,120,150,52,52,0,1,51,0.49628217900044547
uniform,21,1000,150,393,397,4,0,1,0.4670690069997363
uniform,21,1000,150,393,397,4,0,2,0.7199633700001868
uniform,21,1000,150,393,397,4,0,3,0.917289907999475
uniform,21,1000,150,393,397,4,0,4,1.1607504269995843
uniform,22,1000,150,411,416,5,0,1,0.4919889129996591
uniform,22,1000,150,411,416,5,0,2,0.6840730610001629
uniform,22,1000,150,411,416,5,0,3,0.9151453710001078
uniform,22,1000,150,411,416,5,0,4,1.189301205999982
uniform,23,250,150,100,101,1,0,1,0.030705727000167826
uniform,23,250,150,100,101,1,0,2,0.05837744200016459
uniform,23,250,150,100,101,1,0,3,0.08311600100023497
uniform,23,250,150,100,101,1,0,4,0.10514971399970818
uniform,23,250,150,100,101,1,0,5,0.12565996600005747
uniform,23,250,150,100,101,1,0,6,0.14988930900017294
uniform,23,250,150,100,101,1,0,7,0.17180893699969602
uniform,23,250,150,100,101,1,0,8,0.1928587279999192
uniform,23,250,150,100,101,1,0,9,0.2196124049996797
uniform,23,250,150,100,101,1,0,10,0.24181286200018803
uniform,23,250,150,100,101,1,0,11,0.26464290999956575
uniform,23,250,150,100,101,1,0,12,0.29033227400032047
uniform,23,250,150,100,101,1,0,13,0.3117499170002702
uniform,23,250,150,100,101,1,0,14,0.33215814100003627
uniform,23,250,150,100,101,1,0,15,0.3568822010001895
uniform,23,250,150,100,101,1,0,16,0.3815046939998865
uniform,23,250,150,100,101,1,0,17,0.399236485000074
uniform,23,250,150,100,101,1,0,18,0.423865050999666
uniform,23,250,150,100,101,1,0,19,0.4484644109998044
uniform,23,250,150,100,101,1,0,20,0.47073257899955934
uniform,23,250,150,100,101,1,0,21,0.4958266610001374
uniform,23,250,150,100,101,1,0,22,0.5166419560000577
uniform,23,250,150,100,101,1,0,23,0.5400890889995935
uniform,23,250,150,100,101,1,0,24,0.5641987489998428
uniform,23,250,150,100,101,1,0,25,0.5853139809996719
uniform,23,250,150,100,101,1,0,26,0.6031719479997264
uniform,23,250,150,100,101,1,0,27,0.6215201539998816
uniform,23,250,150,100,101,1,0,28,0.6441985840001507
uniform,23,250,150,100,101,1,0,29,0.6678406989994983
uniform,23,250,150,100,101,1,0,30,0.6862142500003756
uniform,23,250,150,100,101,1,0,31,0.7040596580000056
uniform,23,250,150,100,101,1,0,32,0.7254155569999057
uniform,23,250,150,100,101,1,0,33,0.74860151699977
uniform,23,250,150,100,101,1,0,34,0.7720049509998717
uniform,23,250,150,100,101,1,0,35,0.7942691369999011
uniform,23,250,150,100,101,1,0,36,0.8215409639997233
uniform,23,250,150,100,101,1,0,37,0.8466099309998754
uniform,23,250,150,100,101,1,0,38,0.8674451309998403
uniform,23,250,150,100,101,1,0,39,0.8929629049998766
uniform,23,250,150,100,101,1,0,40,0.9155990979998023
uniform,23,250,150,100,101,1,0,41,0.9407437099998788
uniform,23,250,150,100,101,1,0,42,0.9637177149998024
uniform,23,250,150,100,101,1,0,43,0.9902769929994975
uniform,23,250,150,100,101,1,0,44,1.0153990359995078
uniform,24,250,150,100,101,1,0,1,0.04958935400009068
uniform,24,250,150,100,101,1,0,2,0.0892467570001827
uniform,24,250,150,100,101,1,0,3,0.12472601600074995
uniform,24,250,150,100,101,1,0,4,0.15690025900039473
uniform,24,250,150,100,101,1,0,5,0.18743524399997114
uniform,24,250,150,100,101,1,0,6,0.21527210200019908
uniform,24,250,150,100,101,1,0,7,0.24457406100009393
uniform,24,250,150,100,101,1,0,8,0.2797055940000064
uniform,24,250,150,100,101,1,0,9,0.3086073590002343
uniform,24,250,150,100,101,1,0,10,0.3333342370005994
uniform,24,250,150,100,101,1,0,11,0.3540552900003604
uniform,24,250,150,100,100,0,1,12,0.3763422720003291
uniform,25,500,150,199,202,3,0,1,0.11905458299952443
uniform,25,500,150,199,202,3,0,2,0.19026962099997036
uniform,25,500,150,199,202,3,0,3,0.2541543159995854
uniform,25,500,150,199,202,3,0,4,0.32323552799971367
uniform,25,500,150,199,202,3,0,5,0.3977090649996171
uniform,25,500,150,199,202,3,0,6,0.4567119159992217
uniform,25,500,150,199,202,3,0,7,0.5163842889996886
uniform,25,500,150,199,202,3,0,8,0.5895805789996302
uniform,25,500,150,199,202,3,0,9,0.6585552079995978
uniform,25,500,150,199,201,2,0,10,0.7233581639993645
uniform,25,500,150,199,201,2,0,11,0.8003960739997638
uniform,25,500,150,199,201,2,0,12,0.8713587909996932
uniform,25,500,150,199,201,2,0,13,0.935443810999459
uniform,25,500,150,199,201,2,0,14,0.9994711159997678
uniform,26,250,150,105,106,1,0,1,0.03531446699980734
uniform,26,250,150,105,106,1,0,2,0.05920801999945979
uniform,26,250,150,105,106,1,0,3,0.08216708599957201
uniform,26,250,150,105,106,1,0,4,0.10435667399997328
uniform,26,250,150,105,106,1,0,5,0.13110226099979627
uniform,26,250,150,105,106,1,0,6,0.16386058499938372
uniform,26,250,150,105,106,1,0,7,0.1848445460000221
uniform,26,250,150,105,106,1,0,8,0.2138969929992527
uniform,26,250,150,105,106,1,0,9,0.24219279199951416
uniform,26,250,150,105,106,1,0,10,0.2618565429993396
uniform,26,250,150,105,106,1,0,11,0.2811217469998155
uniform,26,250,150,105,106,1,0,12,0.30716978599957656
uniform,26,250,150,105,106,1,0,13,0.32932733300003747
uniform,26,250,150,105,106,1,0,14,0.3538195149994863
uniform,26,250,150,105,106,1,0,15,0.37989728499997
uniform,26,250,150,105,106,1,0,16,0.404254055999445
uniform,26,250,150,105,106,1,0,17,0.42558720399938466
uniform,26,250,150,105,106,1,0,18,0.4499250939998092
uniform,26,250,150,105,106,1,0,19,0.4721309359993029
uniform,26,250,150,105,106,1,0,20,0.4941677759998129
uniform,26,250,150,105,106,1,0,21,0.5157508049996977
uniform,26,250,150,105,106,1,0,22,0.5369593549994534
uniform,26,250,150,105,106,1,0,23,0.5565824199993585
uniform,26,250,150,105,106,1,0,24,0.58014300800005
uniform,26,250,150,105,106,1,0,25,0.6037335510000048
uniform,26,250,150,105,106,1,0,26,0.62705607099997
uniform,26,250,150,105,106,1,0,27,0.6456069890000435
uniform,26,250,150,105,106,1,0,28,0.6685833259998617
uniform,26,250,150,105,106,1,0,29,0.6903084379991924
uniform,26,250,150,105,106,1,0,30,0.7128887759999998
uniform,26,250,150,105,106,1,0,31,0.736301230999743
uniform,26,250,150,105,106,1,0,32,0.7602542169997832
uniform,26,250,150,105,106,1,0,33,0.7794337420000375
uniform,26,250,150,105,106,1,0,34,0.8041430859993852
uniform,26,250,150,105,106,1,0,35,0.8258066879998296
uniform,26,250,150,105,106,1,0,36,0.8464633019993926
uniform,26,250,150,105,106,1,0,37,0.8740618299998459
uniform,26,250,150,105,106,1,0,38,0.8950476779991732
uniform,26,250,150,105,106,1,0,39,0.9193046399996092
uniform,26,250,150,105,106,1,0,40,0.9421208389994717
uniform,26,250,150,105,106,1,0,41,0.9673946670000078
uniform,26,250,150,105,106,1,0,42,0.9923590659991532
uniform,26,250,150,105,106,1,0,43,1.012967490999472
uniform,27,120,150,48,49,1,0,1,0.01205352099987067
uniform,27,120,150,48,49,1,0,2,0.02468364800006384
uniform,27,120,150,48,49,1,0,3,0.0335383150004418
uniform,27,120,150,48,49,1,0,4,0.044002069999805826
uniform,27,120,150,48,49,1,0,5,0.054637230000480486
uniform,27,120,150,48,49,1,0,6,0.06491553700016084
uniform,27,120,150,48,49,1,0,7,0.07663969100030954
uniform,27,120,150,48,49,1,0,8,0.0869985130002533
uniform,27,120,150,48,49,1,0,9,0.09625416700055212
uniform,27,120,150,48,49,1,0,10,0.11612339499970403
uniform,27,120,150,48,49,1,0,11,0.12760894900020503
uniform,27,120,150,48,49,1,0,12,0.14037562900011835
uniform,27,120,150,48,49,1,0,13,0.1511914530001377
uniform,27,120,150,48,49,1,0,14,0.15912728300008894
uniform,27,120,150,48,49,1,0,15,0.1695809550001286
uniform,27,120,150,48,49,1,0,16,0.17904608200024086
uniform,27,120,150,48,49,1,0,17,0.18918264700005238
uniform,27,120,150,48,49,1,0,18,0.19719944700045744
uniform,27,120,150,48,49,1,0,19,0.20863725599974714
uniform,27,120,150,48,49,1,0,20,0.21746894199986855
uniform,27,120,150,48,49,1,0,21,0.22707722700033628
uniform,27,120,150,48,49,1,0,22,0.23612834400046268
uniform,27,120,150,48,49,1,0,23,0.24577561200021592
uniform,27,120,150,48,49,1,0,24,0.2538825999999972
uniform,27,120,150,48,49,1,0,25,0.26397439900028985
uniform,27,120,150,48,49,1,0,26,0.2740764010004568
uniform,27,120,150,48,49,1,0,27,0.28368147400033195
uniform,27,120,150,48,49,1,0,28,0.29402503700021043
uniform,27,120,150,48,49,1,0,29,0.30535162599971954
uniform,27,120,150,48,49,1,0,30,0.31496722600059
uniform,27,120,150,48,49,1,0,31,0.3246392669998386
uniform,27,120,150,48,49,1,0,32,0.3327365450004436
uniform,27,120,150,48,49,1,0,33,0.34242498700041324
uniform,27,120,150,48,49,1,0,34,0.35348212999997486
uniform,27,120,150,48,49,1,0,35,0.36359729200012225
uniform,27,120,150,48,49,1,0,36,0.3724350370002867
uniform,27,120,150,48,49,1,0,37,0.38086095900052896
uniform,27,120,150,48,49,1,0,38,0.38881969199974264
uniform,27,120,150,48,49,1,0,39,0.3998879709997709
uniform,27,120,150,48,49,1,0,40,0.40792648299975554
uniform,27,120,150,48,49,1,0,41,0.4181278830001247
uniform,27,120,150,48,49,1,0,42,0.42665599300016765
uniform,27,120,150,48,49,1,0,43,0.4370574590002434
uniform,27,120,150,48,49,1,0,44,0.4471657280000727
uniform,27,120,150,48,49,1,0,45,0.45711882799969317
uniform,27,120,150,48,49,1,0,46,0.466584136000165
uniform,27,120,150,48,49,1,0,47,0.47656350000033854
uniform,27,120,150,48,49,1,0,48,0.48770283199974074
uniform,27,120,150,48,49,1,0,49,0.49910715999976674
uniform,27,120,150,48,49,1,0,50,0.509311660000094
uniform,27,120,150,48,49,1,0,51,0.5216819719998966
uniform,27,120,150,48,49,1,0,52,0.5314216289998512
uniform,27,120,150,48,49,1,0,53,0.5426847819999239
uniform,27,120,150,48,49,1,0,54,0.550728338999761
uniform,27,120,150,48,49,1,0,55,0.5617587470005674
uniform,27,120,150,48,49,1,0,56,0.5727252010001394
uniform,27,120,150,48,49,1,0,57,0.582790925000154
uniform,27,120,150,48,49,1,0,58,0.593032120999851
uniform,27,120,150,48,49,1,0,59,0.6023755860005622
uniform,27,120,150,48,49,1,0,60,0.6106732600001124
uniform,27,120,150,48,49,1,0,61,0.6214829900000041
uniform,27,120,150,48,49,1,0,62,0.6311466369998016
uniform,27,120,150,48,49,1,0,63,0.6409523570000601
uniform,27,120,150,48,49,1,0,64,0.6496000699999058
uniform,27,120,150,48,49,1,0,65,0.6607391859997733
uniform,27,120,150,48,49,1,0,66,0.6700054780003484
uniform,27,120,150,48,49,1,0,67,0.6811916380002003
uniform,27,120,150,48,49,1,0,68,0.6915275410001414
uniform,27,120,150,48,49,1,0,69,0.7014085480004724
uniform,27,120,150,48,49,1,0,70,0.7097891869998421
uniform,27,120,150,48,49,1,0,71,0.7199986280002122
uniform,27,120,150,48,49,1,0,72,0.7315368839999792
uniform,27,120,150,48,49,1,0,73,0.7411297230000855
uniform,27,120,150,48,48,0,1,74,0.7506173239999043
uniform,28,120,150,50,50,0,1,1,0.015756892999888805
uniform,29,500,150,204,207,3,0,1,0.10634830900016823
uniform,29,500,150,204,207,3,0,2,0.18623383800058946
uniform,29,500,150,204,207,3,0,3,0.2500964520004345
uniform,29,500,150,204,207,3,0,4,0.3149648980006532
uniform,29,500,150,204,207,3,0,5,0.3747961740000392
uniform,29,500,150,204,207,3,0,6,0.42588917600005516
uniform,29,500,150,204,207,3,0,7,0.47685762800028897
uniform,29,500,150,204,207,3,0,8,0.5374138799998036
uniform,29,500,150,204,207,3,0,9,0.6045292759999938
uniform,29,500,150,204,206,2,0,10,0.6656463240005905
uniform,29,500,150,204,206,2,0,11,0.7335619069999666
uniform,29,500,150,204,206,2,0,12,0.800792540000657
uniform,29,500,150,204,206,2,0,13,0.8748787570002605
uniform,29,500,150,204,206,2,0,14,0.9321131900005639
uniform,29,500,150,204,206,2,0,15,0.9972648240000126
uniform,30,500,150,202,204,2,0,1,0.104322143999525
uniform,30,500,150,202,204,2,0,2,0.16903899099997943
uniform,30,500,150,202,204,2,0,3,0.2322342959996604
uniform,30,500,150,202,203,1,0,4,0.30312607499945443
uniform,30,500,150,202,203,1,0,5,0.3846678259997134
uniform,30,500,150,202,203,1,0,6,0.45654082500004733
uniform,30,500,150,202,203,1,0,7,0.5244581199995082
uniform,30,500,150,202,203,1,0,8,0.5933961199998521
uniform,30,500,150,202,203,1,0,9,0.6587031499993827
uniform,30,500,150,202,203,1,0,10,0.7262174589995993
uniform,30,500,150,202,203,1,0,11,0.824469666999903
uniform,30,500,150,202,203,1,0,12,0.9118068779998794
uniform,30,500,150,202,203,1,0,13,0.9794846079994386
uniform,30,500,150,202,203,1,0,14,1.0456019650000599
uniform,31,1000,150,411,416,5,0,1,0.4782518339998205
uniform,31,1000,150,411,416,5,0,2,0.7131926749998456
uniform,31,1000,150,411,416,5,0,3,0.9446424059997298
uniform,31,1000,150,411,416,5,0,4,1.1811597030000485
uniform,32,500,150,204,207,3,0,1,0.12123925000014424
uniform,32,500,150,204,207,3,0,2,0.18864980000034848
uniform,32,500,150,204,207,3,0,3,0.2543804329998238
uniform,32,500,150,204,207,3,0,4,0.32166079099988565
uniform,32,500,150,204,207,3,0,5,0.39126708900039375
uniform,32,500,150,204,207,3,0,6,0.4539340999999695
uniform,32,500,150,204,207,3,0,7,0.52074876900042
uniform,32,500,150,204,207,3,0,8,0.5873975069998778
uniform,32,500,150,204,207,3,0,9,0.6531984760003979
uniform,32,500,150,204,207,3,0,10,0.7187502200004019
uniform,32,500,150,204,207,3,0,11,0.7853267850005068
uniform,32,500,150,204,207,3,0,12,0.845579736000218
uniform,32,500,150,204,207,3,0,13,0.9075318100003642
uniform,32,500,150,204,207,3,0,14,0.9776857739998377
uniform,32,500,150,204,207,3,0,15,1.047441262000575
uniform,33,500,150,198,201,3,0,1,0.10866754499966191
uniform,33,500,150,198,201,3,0,2,0.17939496600047278
uniform,33,500,150,198,201,3,0,3,0.23536840799988568
uniform,33,500,150,198,201,3,0,4,0.2848454610002591
uniform,33,500,150,198,201,3,0,5,0.3456712580000385
uniform,33,500,150,198,201,3,0,6,0.40028253299988137
uniform,33,500,150,198,201,3,0,7,0.47543029400003434
uniform,33,500,150,198,201,3,0,8,0.5417881989997113
uniform,33,500,150,198,201,3,0,9,0.6086010979997809
uniform,33,500,150,198,201,3,0,10,0.6807221230001232
uniform,33,500,150,198,201,3,0,11,0.7427771860002395
uniform,33,500,150,198,201,3,0,12,0.8143650090005394
uniform,33,500,150,198,201,3,0,13,0.8775245349997931
uniform,33,500,150,198,200,2,0,14,0.9443880959997841
uniform,33,500,150,198,200,2,0,15,1.0118854390002525
uniform,34,120,150,50,51,1,0,1,0.009673425000073621
uniform,34,120,150,50,51,1,0,2,0.022632410999904096
uniform,34,120,150,50,51,1,0,3,0.034312911000597524
uniform,34,120,150,50,51,1,0,4,0.04881168000065372
uniform,34,120,150,50,51,1,0,5,0.06026201500026218
uniform,34,120,150,50,51,1,0,6,0.07092984500013699
uniform,34,120,150,50,51,1,0,7,0.0803203069999654
uniform,34,120,150,50,51,1,0,8,0.08979016600005707
uniform,34,120,150,50,51,1,0,9,0.10098746400035452
uniform,34,120,150,50,51,1,0,10,0.11091452300024685
uniform,34,120,150,50,51,1,0,11,0.12295746300060273
uniform,34,120,150,50,51,1,0,12,0.13255371200011723
uniform,34,120,150,50,51,1,0,13,0.14276208400042378
uniform,34,120,150,50,51,1,0,14,0.15207940900018002
uniform,34,120,150,50,51,1,0,15,0.16139569400002074
uniform,34,120,150,50,51,1,0,16,0.17345169400050509
uniform,34,120,150,50,51,1,0,17,0.1830344640002295
uniform,34,120,150,50,51,1,0,18,0.19388853200052836
uniform,34,120,150,50,51,1,0,19,0.2057723329999135
uniform,34,120,150,50,51,1,0,20,0.21585240000058548
uniform,34,120,150,50,51,1,0,21,0.22578026500013948
uniform,34,120,150,50,51,1,0,22,0.23747120300049573
uniform,34,120,150,50,51,1,0,23,0.24852660700071283
uniform,34,120,150,50,51,1,0,24,0.2588333270005023
uniform,34,120,150,50,51,1,0,25,0.2700985250003214
uniform,34,120,150,50,51,1,0,26,0.2803582610004014
uniform,34,120,150,50,51,1,0,27,0.29183024700068927
uniform,34,120,150,50,51,1,0,28,0.30246923899994727
uniform,34,120,150,50,51,1,0,29,0.3135030910007117
uniform,34,120,150,50,51,1,0,30,0.32489856200027134
uniform,34,120,150,50,51,1,0,31,0.33616197100036516
uniform,34,120,150,50,51,1,0,32,0.346665701999882
uniform,34,120,150,50,51,1,0,33,0.3571616939998421
uniform,34,120,150,50,51,1,0,34,0.36641558400060603
uniform,34,120,150,50,51,1,0,35,0.37747221200061176
uniform,34,120,150,50,51,1,0,36,0.38700504200005525
uniform,34,120,150,50,51,1,0,37,0.39620125200053735
uniform,34,120,150,50,51,1,0,38,0.4067719250006121
uniform,34,120,150,50,51,1,0,39,0.41784194800038676
uniform,34,120,150,50,51,1,0,40,0.42724488800013205
uniform,34,120,150,50,51,1,0,41,0.4378551690006134
uniform,34,120,150,50,51,1,0,42,0.44821428900013416
uniform,34,120,150,50,51,1,0,43,0.45979116699982114
uniform,34,120,150,50,51,1,0,44,0.46999908500038146
uniform,34,120,150,50,51,1,0,45,0.48092025599999033
uniform,34,120,150,50,51,1,0,46,0.4932170860001861
uniform,34,120,150,50,51,1,0,47,0.5042983299999833
uniform,34,120,150,50,51,1,0,48,0.5158242480001718
uniform,34,120,150,50,51,1,0,49,0.5274634930001412
uniform,34,120,150,50,51,1,0,50,0.5378146500006551
uniform,34,120,150,50,51,1,0,51,0.5485102660004486
uniform,34,120,150,50,51,1,0,52,0.558178807999866
uniform,34,120,150,50,51,1,0,53,0.5691762679998646
uniform,34,120,150,50,51,1,0,54,0.5791860070003167
uniform,34,120,150,50,51,1,0,55,0.5886457030001111
uniform,34,120,150,50,51,1,0,56,0.5982748710002852
uniform,34,120,150,50,51,1,0,57,0.6075762030004626
uniform,34,120,150,50,51,1,0,58,0.6176428790004138
uniform,34,120,150,50,51,1,0,59,0.6268594840003061
uniform,34,120,150,50,51,1,0,60,0.6378437210005359
uniform,34,120,150,50,51,1,0,61,0.6490519980006866
uniform,34,120,150,50,51,1,0,62,0.6580462460005947
uniform,34,120,150,50,51,1,0,63,0.6691956620006749
uniform,34,120,150,50,51,1,0,64,0.6782193610006289
uniform,34,120,150,50,51,1,0,65,0.6900331160004498
uniform,34,120,150,50,51,1,0,66,0.7004853540001932
uniform,34,120,150,50,51,1,0,67,0.7098035449998861
uniform,34,120,150,50,51,1,0,68,0.7205676809999204
uniform,34,120,150,50,51,1,0,69,0.7317567919999419
uniform,34,120,150,50,51,1,0,70,0.7410420460000751
uniform,34,120,150,50,51,1,0,71,0.7499746780003989
uniform,34,120,150,50,51,1,0,72,0.7589153530007025
uniform,34,120,150,50,51,1,0,73,0.7694956850000381
uniform,34,120,150,50,51,1,0,74,0.7793264410001939
uniform,34,120,150,50,51,1,0,75,0.7885905930006629
uniform,34,120,150,50,51,1,0,76,0.7977749880001284
uniform,34,120,150,50,51,1,0,77,0.8099158160002844
uniform,34,120,150,50,51,1,0,78,0.822083756000211
uniform,34,120,150,50,51,1,0,79,0.8328520730001401
uniform,34,120,150,50,51,1,0,80,0.8423110080002516
uniform,34,120,150,50,51,1,0,81,0.8527166280000529
uniform,34,120,150,50,51,1,0,82,0.8642361709999022
uniform,34,120,150,50,51,1,0,83,0.8751155859999926
uniform,34,120,150,50,51,1,0,84,0.8854847379998319
uniform,34,120,150,50,51,1,0,85,0.8945711229998778
uniform,34,120,150,50,51,1,0,86,0.9027668150001773
uniform,34,120,150,50,51,1,0,87,0.9143528240001615
uniform,34,120,150,50,51,1,0,88,0.9245760700005121
uniform,34,120,150,50,51,1,0,89,0.9336229589998766
uniform,34,120,150,50,51,1,0,90,0.9425762770006259
uniform,34,120,150,50,51,1,0,91,0.951602902000559
uniform,34,120,150,50,51,1,0,92,0.9623902809998981
uniform,34,120,150,50,51,1,0,93,0.9728051090005465
uniform,34,120,150,50,51,1,0,94,0.9822580330001074
uniform,34,120,150,50,51,1,0,95,0.9915728659998422
uniform,34,120,150,50,51,1,0,96,0.9997385619999477
uniform,35,250,150,100,101,1,0,1,0.03567285700046341
uniform,35,250,150,100,101,1,0,2,0.06349972400039405
uniform,35,250,150,100,101,1,0,3,0.08967650100021274
uniform,35,250,150,100,101,1,0,4,0.11429850700005773
uniform,35,250,150,100,101,1,0,5,0.13499621499977366
uniform,35,250,150,100,101,1,0,6,0.15821884100023453
uniform,35,250,150,100,101,1,0,7,0.18035821600005875
uniform,35,250,150,100,101,1,0,8,0.20562863499981177
uniform,35,250,150,100,101,1,0,9,0.23013197500040405
uniform,35,250,150,100,101,1,0,10,0.25243468999997276
uniform,35,250,150,100,101,1,0,11,0.272834444000182
uniform,35,250,150,100,101,1,0,12,0.2951395580003009
uniform,35,250,150,100,101,1,0,13,0.3163811310005258
uniform,35,250,150,100,101,1,0,14,0.3411396050005351
uniform,35,250,150,100,101,1,0,15,0.3683331950005595
uniform,35,250,150,100,100,0,1,16,0.3893602779999128
uniform,36,250,150,102,103,1,0,1,0.030218036999940523
uniform,36,250,150,102,103,1,0,2,0.05427367299944308
uniform,36,250,150,102,103,1,0,3,0.07686158599972259
uniform,36,250,150,102,103,1,0,4,0.09971821099952649
uniform,36,250,150,102,103,1,0,5,0.12323626299985335
uniform,36,250,150,102,103,1,0,6,0.14482059100009792
uniform,36,250,150,102,103,1,0,7,0.16621951599972817
uniform,36,250,150,102,103,1,0,8,0.18651064899950143
uniform,36,250,150,102,103,1,0,9,0.20474327800002357
uniform,36,250,150,102,103,1,0,10,0.2232234379998772
uniform,36,250,150,102,103,1,0,11,0.2416517269994074
uniform,36,250,150,102,103,1,0,12,0.26430978999997023
uniform,36,250,150,102,103,1,0,13,0.28639330199985125
uniform,36,250,150,102,103,1,0,14,0.30949222599974746
uniform,36,250,150,102,103,1,0,15,0.3276578730001347
uniform,36,250,150,102,103,1,0,16,0.3479670579999947
uniform,36,250,150,102,103,1,0,17,0.3694587270001648
uniform,36,250,150,102,103,1,0,18,0.3925163109997811
uniform,36,250,150,102,103,1,0,19,0.41365474999929575
uniform,36,250,150,102,103,1,0,20,0.43501993700010644
uniform,36,250,150,102,103,1,0,21,0.4534268110000994
uniform,36,250,150,102,103,1,0,22,0.4795808049993866
uniform,36,250,150,102,103,1,0,23,0.5045300799993129
uniform,36,250,150,102,103,1,0,24,0.5278762349998942
uniform,36,250,150,102,103,1,0,25,0.5507741410001472
uniform,36,250,150,102,103,1,0,26,0.6013209100001404
uniform,36,250,150,102,103,1,0,27,0.6694693409999672
uniform,36,250,150,102,103,1,0,28,0.7262413339994964
uniform,36,250,150,102,102,0,1,29,0.7717664799993145
uniform,37,120,150,49,50,1,0,1,0.009531603999676008
uniform,37,120,150,49,50,1,0,2,0.022529544999997597
uniform,37,120,150,49,50,1,0,3,0.03501362499991956
uniform,37,120,150,49,50,1,0,4,0.04603835399939271
uniform,37,120,150,49,50,1,0,5,0.0578324549996978
uniform,37,120,150,49,50,1,0,6,0.070781813999929
uniform,37,120,150,49,50,1,0,7,0.08143640799971763
uniform,37,120,150,49,50,1,0,8,0.09166912099954061
uniform,37,120,150,49,50,1,0,9,0.10460754399991856
uniform,37,120,150,49,50,1,0,10,0.11577419299919711
uniform,37,120,150,49,50,1,0,11,0.12835364499915158
uniform,37,120,150,49,50,1,0,12,0.13888010199934797
uniform,37,120,150,49,50,1,0,13,0.15024326499951712
