Typ,Anzahl Items,Bin-Kapazitaet,LB,Hill Climbing,First Fit Descending,Abs. LB HC,Abs. LB FFD,Zeit HC (sec),Zeit FFD (sec)
scholl_1,50,120,25,27,27,2,2,0.04,0.0
scholl_1,50,150,17,18,18,1,1,0.07,0.0
scholl_1,50,120,26,30,30,4,4,0.05,0.0
scholl_1,50,150,22,22,22,0,0,0.0,0.0
scholl_1,50,120,27,29,29,2,2,0.04,0.0
scholl_1,50,150,21,21,22,0,1,0.0,0.0
scholl_1,50,150,15,15,15,0,0,0.0,0.0
scholl_1,50,120,25,27,27,2,2,0.04,0.0
scholl_1,50,120,22,23,23,1,1,0.05,0.0
scholl_1,50,100,34,41,41,7,7,0.04,0.0
scholl_1,50,100,28,31,31,3,3,0.05,0.0
scholl_1,50,100,30,32,32,2,2,0.04,0.0
scholl_1,50,100,31,34,34,3,3,0.06,0.0
scholl_1,50,150,16,16,16,0,0,0.01,0.0
scholl_1,50,100,29,31,31,2,2,0.05,0.0
scholl_1,50,100,34,40,40,6,6,0.06,0.0
scholl_1,50,100,34,38,38,4,4,0.06,0.0
scholl_1,50,150,21,21,22,0,1,0.0,0.0
scholl_1,50,100,28,30,30,2,2,0.05,0.0
scholl_1,50,120,25,25,25,0,0,0.0,0.0
scholl_1,50,150,22,23,23,1,1,0.05,0.0
scholl_1,50,100,25,26,26,1,1,0.05,0.0
scholl_1,50,150,19,19,20,0,1,0.0,0.0
scholl_1,50,100,29,33,33,4,4,0.06,0.0
scholl_1,50,150,20,20,21,0,1,0.0,0.0
scholl_1,50,150,23,24,24,1,1,0.06,0.0
scholl_1,50,120,27,29,29,2,2,0.04,0.0
scholl_1,50,120,28,32,32,4,4,0.05,0.0
scholl_1,50,100,30,33,33,3,3,0.05,0.0
scholl_1,50,120,27,29,29,2,2,0.05,0.0
scholl_1,50,150,19,19,19,0,0,0.0,0.0
scholl_1,50,100,28,29,29,1,1,0.05,0.0
scholl_1,50,120,30,35,35,5,5,0.04,0.0
scholl_1,50,100,20,21,21,1,1,0.07,0.0
scholl_1,50,100,26,27,27,1,1,0.04,0.0
scholl_1,50,100,33,35,35,2,2,0.05,0.0
scholl_1,50,120,26,30,30,4,4,0.05,0.0
scholl_1,50,100,33,36,36,3,3,0.05,0.0
scholl_1,50,150,17,17,17,0,0,0.0,0.0
scholl_1,50,150,21,21,21,0,0,0.0,0.0
scholl_1,50,150,21,21,21,0,0,0.0,0.0
scholl_1,50,150,16,16,16,0,0,0.0,0.0
scholl_1,50,150,16,16,16,0,0,0.0,0.0
scholl_1,50,100,25,25,25,0,0,0.0,0.0
scholl_1,50,120,29,33,33,4,4,0.04,0.0
scholl_1,50,150,20,20,21,0,1,0.0,0.0
scholl_1,50,150,20,20,20,0,0,0.0,0.0
scholl_1,50,100,30,32,32,2,2,0.05,0.0
scholl_1,50,120,23,25,25,2,2,0.04,0.0
scholl_1,50,100,31,34,34,3,3,0.04,0.0
scholl_1,50,120,21,21,21,0,0,0.0,0.0
scholl_1,50,100,29,30,30,1,1,0.04,0.0
scholl_1,50,150,22,22,23,0,1,0.0,0.0
scholl_1,50,120,24,24,24,0,0,0.0,0.0
scholl_1,50,150,19,19,19,0,0,0.0,0.0
scholl_1,50,100,33,38,38,5,5,0.05,0.0
scholl_1,50,150,17,17,17,0,0,0.0,0.0
scholl_1,50,120,25,26,26,1,1,0.04,0.0
scholl_1,50,120,23,23,23,0,0,0.0,0.0
scholl_1,50,150,23,23,23,0,0,0.0,0.0
scholl_1,50,150,19,19,19,0,0,0.0,0.0
scholl_1,50,100,28,30,30,2,2,0.05,0.0
scholl_1,50,100,24,26,26,2,2,0.05,0.0
scholl_1,50,120,26,30,30,4,4,0.04,0.0
scholl_1,50,100,30,34,34,4,4,0.05,0.0
scholl_1,50,120,24,26,26,2,2,0.04,0.0
scholl_1,50,150,20,20,21,0,1,0.02,0.0
scholl_1,50,120,24,24,24,0,0,0.0,0.0
scholl_1,50,150,22,23,23,1,1,0.05,0.0
scholl_1,100,120,40,40,40,0,0,0.0,0.0
scholl_1,100,150,41,41,41,0,0,0.0,0.0
scholl_1,100,150,43,44,44,1,1,0.09,0.0
scholl_1,100,100,61,66,66,5,5,0.09,0.0
scholl_1,100,150,44,45,46,1,2,0.09,0.0
scholl_1,100,150,45,45,46,0,1,0.01,0.0
scholl_1,100,150,41,42,42,1,1,0.1,0.0
scholl_1,100,150,42,43,43,1,1,0.1,0.0
scholl_1,100,120,43,44,44,1,1,0.1,0.0
