Typ,Instanzindex,Anzahl_Items,Bin_Kapazitaet,LB,HC,Bins_beyond_LB,Hit_LB,Iteration,elapsed_time
triplet,3,120,1000,40,41,1,0,51,0.4860395010000502
triplet,3,120,1000,40,41,1,0,52,0.4946565210011613
triplet,3,120,1000,40,41,1,0,53,0.5043287759999657
triplet,3,120,1000,40,41,1,0,54,0.5136441370013927
triplet,3,120,1000,40,41,1,0,55,0.5230259470008605
triplet,3,120,1000,40,41,1,0,56,0.5323935570013418
triplet,3,120,1000,40,41,1,0,57,0.5411731170006533
triplet,3,120,1000,40,41,1,0,58,0.5519635130003735
triplet,3,120,1000,40,41,1,0,59,0.5619579100002738
triplet,3,120,1000,40,41,1,0,60,0.5714400030010438
triplet,3,120,1000,40,41,1,0,61,0.581937236000158
triplet,3,120,1000,40,41,1,0,62,0.5909506830012106
triplet,3,120,1000,40,41,1,0,63,0.6000959160010098
triplet,3,120,1000,40,41,1,0,64,0.6090117560015642
triplet,3,120,1000,40,41,1,0,65,0.6178401540000777
triplet,3,120,1000,40,41,1,0,66,0.6273229290000017
triplet,3,120,1000,40,41,1,0,67,0.6362835390009423
triplet,3,120,1000,40,41,1,0,68,0.6464041320014076
triplet,3,120,1000,40,41,1,0,69,0.6554868250004802
triplet,3,120,1000,40,41,1,0,70,0.6640951190001942
triplet,3,120,1000,40,41,1,0,71,0.6744594980009424
triplet,3,120,1000,40,41,1,0,72,0.6847016060000897
triplet,3,120,1000,40,41,1,0,73,0.6989887560011994
triplet,3,120,1000,40,41,1,0,74,0.7144704360016476
triplet,3,120,1000,40,41,1,0,75,0.7269395720013563
triplet,3,120,1000,40,41,1,0,76,0.7366854880001483
triplet,3,120,1000,40,41,1,0,77,0.7458153140014474
triplet,3,120,1000,40,41,1,0,78,0.7549339540000801
triplet,3,120,1000,40,41,1,0,79,0.7648214810014906
triplet,3,120,1000,40,41,1,0,80,0.7736387109998759
triplet,3,120,1000,40,41,1,0,81,0.7829983430001448
triplet,3,120,1000,40,41,1,0,82,0.7919998860015767
triplet,3,120,1000,40,41,1,0,83,0.8011922910009162
triplet,3,120,1000,40,41,1,0,84,0.8102280860002793
triplet,3,120,1000,40,41,1,0,85,0.8187624630008941
triplet,3,120,1000,40,41,1,0,86,0.8289880780012027
triplet,3,120,1000,40,41,1,0,87,0.8380919350001932
triplet,3,120,1000,40,41,1,0,88,0.8470478740000544
triplet,3,120,1000,40,41,1,0,89,0.8557584460013459
triplet,3,120,1000,40,41,1,0,90,0.8645592080010829
triplet,3,120,1000,40,41,1,0,91,0.8727885920015979
triplet,3,120,1000,40,41,1,0,92,0.8824130590001005
triplet,3,120,1000,40,41,1,0,93,0.8906523720015684
triplet,3,120,1000,40,41,1,0,94,0.9003589080002712
triplet,3,120,1000,40,41,1,0,95,0.9094098060013494
triplet,3,120,1000,40,41,1,0,96,0.918489858000612
triplet,3,120,1000,40,41,1,0,97,0.9271956980010145
triplet,3,120,1000,40,41,1,0,98,0.9360080480000761
triplet,3,120,1000,40,41,1,0,99,0.9451588720003201
triplet,3,120,1000,40,41,1,0,100,0.9533929919998627
triplet,3,120,1000,40,41,1,0,101,0.9619571460007137
triplet,3,120,1000,40,41,1,0,102,0.9708258660011779
triplet,3,120,1000,40,41,1,0,103,0.9786989990006987
triplet,3,120,1000,40,41,1,0,104,0.9867016440002772
triplet,3,120,1000,40,41,1,0,105,0.9970603130004747
triplet,4,501,1000,167,190,23,0,1,0.10102152900071815
triplet,4,501,1000,167,189,22,0,2,0.15819683399968199
triplet,4,501,1000,167,189,22,0,3,0.22112885400019877
triplet,4,501,1000,167,188,21,0,4,0.2784146240010159
triplet,4,501,1000,167,188,21,0,5,0.3336278349997883
triplet,4,501,1000,167,186,19,0,6,0.38704538400088495
triplet,4,501,1000,167,186,19,0,7,0.44370392900054867
triplet,4,501,1000,167,185,18,0,8,0.5004060530009156
triplet,4,501,1000,167,185,18,0,9,0.5576533319999726
triplet,4,501,1000,167,184,17,0,10,0.6147629349998169
triplet,4,501,1000,167,183,16,0,11,0.6713588059992617
triplet,4,501,1000,167,182,15,0,12,0.7347211319993221
triplet,4,501,1000,167,182,15,0,13,0.7913461570005893
triplet,4,501,1000,167,182,15,0,14,0.8476438369998505
triplet,4,501,1000,167,182,15,0,15,0.9037126260009245
triplet,4,501,1000,167,181,14,0,16,0.9597655659999873
triplet,4,501,1000,167,181,14,0,17,1.0152102140000352
triplet,5,60,1000,20,23,3,0,1,0.0015986580001481343
triplet,5,60,1000,20,23,3,0,2,0.007675294000364374
triplet,5,60,1000,20,23,3,0,3,0.013713150001422036
triplet,5,60,1000,20,22,2,0,4,0.02001490700058639
triplet,5,60,1000,20,22,2,0,5,0.027057655001044623
triplet,5,60,1000,20,22,2,0,6,0.03395864100093604
triplet,5,60,1000,20,22,2,0,7,0.04043992700098897
triplet,5,60,1000,20,22,2,0,8,0.04695585400077107
triplet,5,60,1000,20,22,2,0,9,0.05282489100136445
triplet,5,60,1000,20,22,2,0,10,0.0598462660000223
triplet,5,60,1000,20,22,2,0,11,0.06816007000088575
triplet,5,60,1000,20,22,2,0,12,0.07396295500075212
triplet,5,60,1000,20,22,2,0,13,0.07990908400097396
triplet,5,60,1000,20,22,2,0,14,0.08560724400012987
triplet,5,60,1000,20,22,2,0,15,0.09195164800075872
triplet,5,60,1000,20,22,2,0,16,0.09825348800040956
triplet,5,60,1000,20,21,1,0,17,0.10454207500151824
triplet,5,60,1000,20,21,1,0,18,0.11083714600135863
triplet,5,60,1000,20,21,1,0,19,0.11730210200039437
triplet,5,60,1000,20,21,1,0,20,0.12380885100174055
triplet,5,60,1000,20,21,1,0,21,0.12991588800105092
triplet,5,60,1000,20,21,1,0,22,0.13642417000119167
triplet,5,60,1000,20,21,1,0,23,0.14202640900111874
triplet,5,60,1000,20,21,1,0,24,0.1489188940013264
triplet,5,60,1000,20,21,1,0,25,0.1555223390005267
triplet,5,60,1000,20,21,1,0,26,0.1625030790000892
triplet,5,60,1000,20,21,1,0,27,0.17104737600129738
triplet,5,60,1000,20,21,1,0,28,0.17706282900144288
triplet,5,60,1000,20,21,1,0,29,0.1854784010010917
triplet,5,60,1000,20,21,1,0,30,0.19251126000017393
triplet,5,60,1000,20,21,1,0,31,0.19929089900142571
triplet,5,60,1000,20,21,1,0,32,0.2057305020007334
triplet,5,60,1000,20,21,1,0,33,0.2116411210008664
triplet,5,60,1000,20,21,1,0,34,0.2177092520014412
triplet,5,60,1000,20,21,1,0,35,0.2241219630013802
triplet,5,60,1000,20,21,1,0,36,0.23105574900000647
triplet,5,60,1000,20,21,1,0,37,0.2367953970006056
triplet,5,60,1000,20,21,1,0,38,0.2424488630003907
triplet,5,60,1000,20,21,1,0,39,0.24921681900013937
triplet,5,60,1000,20,21,1,0,40,0.25494189000164624
triplet,5,60,1000,20,21,1,0,41,0.26168467700153997
triplet,5,60,1000,20,21,1,0,42,0.2680565730006492
triplet,5,60,1000,20,21,1,0,43,0.2744958970015432
triplet,5,60,1000,20,21,1,0,44,0.2805919920010638
triplet,5,60,1000,20,21,1,0,45,0.28654612400168844
triplet,5,60,1000,20,21,1,0,46,0.2921229370003857
triplet,5,60,1000,20,21,1,0,47,0.2984966900003201
triplet,5,60,1000,20,21,1,0,48,0.3048969510000461
triplet,5,60,1000,20,21,1,0,49,0.31143200200131105
triplet,5,60,1000,20,21,1,0,50,0.31810945800134505
triplet,5,60,1000,20,21,1,0,51,0.32379621300060535
triplet,5,60,1000,20,21,1,0,52,0.3294121360013378
triplet,5,60,1000,20,21,1,0,53,0.3352387750001071
triplet,5,60,1000,20,21,1,0,54,0.3419640780011832
triplet,5,60,1000,20,21,1,0,55,0.34866094600147335
triplet,5,60,1000,20,21,1,0,56,0.3556011070013483
triplet,5,60,1000,20,21,1,0,57,0.36244203400019614
triplet,5,60,1000,20,21,1,0,58,0.3687570260008215
triplet,5,60,1000,20,21,1,0,59,0.37517219700021087
triplet,5,60,1000,20,21,1,0,60,0.38206918600008066
triplet,5,60,1000,20,21,1,0,61,0.3890614560004906
triplet,5,60,1000,20,21,1,0,62,0.39542436200099473
triplet,5,60,1000,20,21,1,0,63,0.40181637900059286
triplet,5,60,1000,20,21,1,0,64,0.40761318300064886
triplet,5,60,1000,20,21,1,0,65,0.41399733400066907
triplet,5,60,1000,20,21,1,0,66,0.42074314600176876
triplet,5,60,1000,20,21,1,0,67,0.4275501210013317
triplet,5,60,1000,20,21,1,0,68,0.43471309400047176
triplet,5,60,1000,20,21,1,0,69,0.4411764590004168
triplet,5,60,1000,20,21,1,0,70,0.44897464100176876
triplet,5,60,1000,20,21,1,0,71,0.4550724110013107
triplet,5,60,1000,20,21,1,0,72,0.4608970870012854
triplet,5,60,1000,20,21,1,0,73,0.4681745610014332
triplet,5,60,1000,20,21,1,0,74,0.47529370700067375
triplet,5,60,1000,20,21,1,0,75,0.4819353240000055
triplet,5,60,1000,20,21,1,0,76,0.4875557520008442
triplet,5,60,1000,20,21,1,0,77,0.49477993400068954
triplet,5,60,1000,20,21,1,0,78,0.5012554830009321
triplet,5,60,1000,20,21,1,0,79,0.5072988950014405
triplet,5,60,1000,20,21,1,0,80,0.5135926700004347
triplet,5,60,1000,20,21,1,0,81,0.5208703560001595
triplet,5,60,1000,20,21,1,0,82,0.5285990310003399
triplet,5,60,1000,20,21,1,0,83,0.535876633000953
triplet,5,60,1000,20,21,1,0,84,0.5430633510004554
triplet,5,60,1000,20,21,1,0,85,0.5508595030005381
triplet,5,60,1000,20,21,1,0,86,0.5577144700000645
triplet,5,60,1000,20,21,1,0,87,0.5650493850007479
triplet,5,60,1000,20,21,1,0,88,0.571582031001526
triplet,5,60,1000,20,21,1,0,89,0.5784231330017064
triplet,5,60,1000,20,21,1,0,90,0.5864362700012862
triplet,5,60,1000,20,21,1,0,91,0.5935378610010957
triplet,5,60,1000,20,21,1,0,92,0.6011463560007542
triplet,5,60,1000,20,21,1,0,93,0.608154450001166
triplet,5,60,1000,20,21,1,0,94,0.615027457000906
triplet,5,60,1000,20,21,1,0,95,0.6213900510010717
triplet,5,60,1000,20,21,1,0,96,0.6278623060006794
triplet,5,60,1000,20,21,1,0,97,0.6353626780000923
triplet,5,60,1000,20,21,1,0,98,0.6423861000002944
triplet,5,60,1000,20,21,1,0,99,0.6502903630007495
triplet,5,60,1000,20,21,1,0,100,0.6573892660017009
triplet,5,60,1000,20,21,1,0,101,0.6666678260007757
triplet,5,60,1000,20,21,1,0,102,0.6747869080008968
triplet,5,60,1000,20,21,1,0,103,0.6834853800010023
triplet,5,60,1000,20,21,1,0,104,0.6907078420008474
triplet,5,60,1000,20,21,1,0,105,0.6979024910015141
triplet,5,60,1000,20,21,1,0,106,0.7040793170017423
triplet,5,60,1000,20,21,1,0,107,0.7119255360012176
triplet,5,60,1000,20,21,1,0,108,0.7180557400006364
triplet,5,60,1000,20,21,1,0,109,0.7251523700015241
triplet,5,60,1000,20,21,1,0,110,0.7321319860002404
triplet,5,60,1000,20,21,1,0,111,0.7388798150004732
triplet,5,60,1000,20,21,1,0,112,0.7455308960015827
triplet,5,60,1000,20,21,1,0,113,0.7514250250005716
triplet,5,60,1000,20,21,1,0,114,0.7575973940001859
triplet,5,60,1000,20,21,1,0,115,0.7638822380013153
triplet,5,60,1000,20,21,1,0,116,0.7695326870016288
triplet,5,60,1000,20,21,1,0,117,0.7765449320013431
triplet,5,60,1000,20,21,1,0,118,0.7843701530000544
triplet,5,60,1000,20,21,1,0,119,0.7909658290009247
triplet,5,60,1000,20,21,1,0,120,0.7976362300014443
triplet,5,60,1000,20,21,1,0,121,0.8070998510011123
triplet,5,60,1000,20,21,1,0,122,0.8166465290014457
triplet,5,60,1000,20,21,1,0,123,0.8242741900012334
triplet,5,60,1000,20,21,1,0,124,0.833572103001643
triplet,5,60,1000,20,21,1,0,125,0.844071501000144
triplet,5,60,1000,20,21,1,0,126,0.8531224370017298
triplet,5,60,1000,20,21,1,0,127,0.8653576360011357
triplet,5,60,1000,20,21,1,0,128,0.8791773590000957
triplet,5,60,1000,20,21,1,0,129,0.8950422020006954
triplet,5,60,1000,20,21,1,0,130,0.9120242720000533
triplet,5,60,1000,20,21,1,0,131,0.9307942510004068
triplet,5,60,1000,20,21,1,0,132,0.9474754580005538
triplet,5,60,1000,20,21,1,0,133,0.9649634350007545
triplet,5,60,1000,20,21,1,0,134,0.9809857740001462
triplet,5,60,1000,20,21,1,0,135,0.9917970060014341
triplet,5,60,1000,20,21,1,0,136,1.002387552000073
triplet,6,120,1000,40,47,7,0,1,0.011897052001586417
triplet,6,120,1000,40,47,7,0,2,0.029521796001063194
triplet,6,120,1000,40,47,7,0,3,0.053012449001471396
triplet,6,120,1000,40,47,7,0,4,0.07073665500138304
triplet,6,120,1000,40,46,6,0,5,0.09570287499991537
triplet,6,120,1000,40,46,6,0,6,0.12032916200041655
triplet,6,120,1000,40,45,5,0,7,0.14764882100098475
triplet,6,120,1000,40,45,5,0,8,0.17695019700113335
triplet,6,120,1000,40,45,5,0,9,0.1953041390006547
triplet,6,120,1000,40,45,5,0,10,0.2102777310010424
triplet,6,120,1000,40,44,4,0,11,0.23539584200079844
triplet,6,120,1000,40,44,4,0,12,0.2624153720007598
triplet,6,120,1000,40,43,3,0,13,0.2732423400011612
triplet,6,120,1000,40,43,3,0,14,0.284199918000013
triplet,6,120,1000,40,43,3,0,15,0.2944547320003039
triplet,6,120,1000,40,43,3,0,16,0.30442584299999
triplet,6,120,1000,40,43,3,0,17,0.3136296200009383
triplet,6,120,1000,40,43,3,0,18,0.32310429100107285
triplet,6,120,1000,40,43,3,0,19,0.33217557800162467
triplet,6,120,1000,40,43,3,0,20,0.34323215699987486
triplet,6,120,1000,40,43,3,0,21,0.3533605600005103
triplet,6,120,1000,40,43,3,0,22,0.36432382600105484
triplet,6,120,1000,40,43,3,0,23,0.3742318519998662
triplet,6,120,1000,40,43,3,0,24,0.3833010380003543
triplet,6,120,1000,40,43,3,0,25,0.3945470220005518
triplet,6,120,1000,40,43,3,0,26,0.40423229500083835
triplet,6,120,1000,40,43,3,0,27,0.4136930240001675
triplet,6,120,1000,40,42,2,0,28,0.4237113400013186
triplet,6,120,1000,40,42,2,0,29,0.4351787250016059
triplet,6,120,1000,40,42,2,0,30,0.4460089880012674
triplet,6,120,1000,40,42,2,0,31,0.4559466410009918
triplet,6,120,1000,40,42,2,0,32,0.46674833900033263
triplet,6,120,1000,40,42,2,0,33,0.4777224190002016
triplet,6,120,1000,40,42,2,0,34,0.48808534300042083
triplet,6,120,1000,40,42,2,0,35,0.4975168130004022
triplet,6,120,1000,40,42,2,0,36,0.5068816110015177
triplet,6,120,1000,40,42,2,0,37,0.5171799370000372
triplet,6,120,1000,40,42,2,0,38,0.5268556310002168
triplet,6,120,1000,40,42,2,0,39,0.5372981340005936
triplet,6,120,1000,40,42,2,0,40,0.5476525940011925
triplet,6,120,1000,40,42,2,0,41,0.5582970270006626
triplet,6,120,1000,40,42,2,0,42,0.5693537400002242
triplet,6,120,1000,40,42,2,0,43,0.5804489710008056
triplet,6,120,1000,40,42,2,0,44,0.5905497570001899
triplet,6,120,1000,40,42,2,0,45,0.6005349300012313
triplet,6,120,1000,40,42,2,0,46,0.6114467890001833
triplet,6,120,1000,40,42,2,0,47,0.6218290160013566
triplet,6,120,1000,40,42,2,0,48,0.6322952000009536
triplet,6,120,1000,40,42,2,0,49,0.6431007460014371
triplet,6,120,1000,40,42,2,0,50,0.6562570610003604
triplet,6,120,1000,40,42,2,0,51,0.6684440230001201
triplet,6,120,1000,40,42,2,0,52,0.6788594030003878
triplet,6,120,1000,40,42,2,0,53,0.6895390620011312
triplet,6,120,1000,40,42,2,0,54,0.6994374559999414
triplet,6,120,1000,40,42,2,0,55,0.7107828330008488
triplet,6,120,1000,40,42,2,0,56,0.7213270860011107
triplet,6,120,1000,40,42,2,0,57,0.7311286750009458
triplet,6,120,1000,40,42,2,0,58,0.7425460030008253
triplet,6,120,1000,40,42,2,0,59,0.7537937900015095
triplet,6,120,1000,40,42,2,0,60,0.7630627590006043
triplet,6,120,1000,40,42,2,0,61,0.7740139400011685
triplet,6,120,1000,40,42,2,0,62,0.7838517050004157
triplet,6,120,1000,40,42,2,0,63,0.7930010090003634
triplet,6,120,1000,40,42,2,0,64,0.8034001290016022
triplet,6,120,1000,40,42,2,0,65,0.8128391000009287
triplet,6,120,1000,40,42,2,0,66,0.821482418999949
triplet,6,120,1000,40,42,2,0,67,0.8304106620016682
triplet,6,120,1000,40,42,2,0,68,0.8409036520006339
triplet,6,120,1000,40,42,2,0,69,0.8509944960005669
triplet,6,120,1000,40,42,2,0,70,0.8615158339998743
triplet,6,120,1000,40,42,2,0,71,0.8721165150000161
triplet,6,120,1000,40,42,2,0,72,0.8827002730013191
triplet,6,120,1000,40,42,2,0,73,0.8926194050000049
triplet,6,120,1000,40,42,2,0,74,0.9027529190007044
triplet,6,120,1000,40,42,2,0,75,0.9121776190004312
triplet,6,120,1000,40,42,2,0,76,0.9211668020016077
triplet,6,120,1000,40,42,2,0,77,0.9314246480007569
triplet,6,120,1000,40,42,2,0,78,0.9419538170004671
triplet,6,120,1000,40,42,2,0,79,0.9515159870006755
triplet,6,120,1000,40,42,2,0,80,0.9607661680001911
triplet,6,120,1000,40,42,2,0,81,0.9701649400012684
triplet,6,120,1000,40,42,2,0,82,0.9788994630016532
triplet,6,120,1000,40,42,2,0,83,0.9892175160002807
triplet,6,120,1000,40,42,2,0,84,0.9999217510012386
triplet,7,249,1000,83,94,11,0,1,0.03196561699951417
triplet,7,249,1000,83,94,11,0,2,0.0558858259992121
triplet,7,249,1000,83,93,10,0,3,0.0778020950001519
triplet,7,249,1000,83,93,10,0,4,0.09970890899967344
triplet,7,249,1000,83,93,10,0,5,0.12206924000020081
triplet,7,249,1000,83,92,9,0,6,0.15227370699903986
triplet,7,249,1000,83,92,9,0,7,0.17999977999897965
triplet,7,249,1000,83,92,9,0,8,0.20207615700019232
triplet,7,249,1000,83,92,9,0,9,0.2216450750001968
triplet,7,249,1000,83,92,9,0,10,0.2409080500001437
triplet,7,249,1000,83,91,8,0,11,0.25992588799999794
triplet,7,249,1000,83,91,8,0,12,0.2822799559999112
triplet,7,249,1000,83,91,8,0,13,0.3036336949990073
triplet,7,249,1000,83,91,8,0,14,0.32474593900042237
triplet,7,249,1000,83,91,8,0,15,0.3450859029999265
triplet,7,249,1000,83,91,8,0,16,0.36526015299932624
triplet,7,249,1000,83,91,8,0,17,0.3852452359988092
triplet,7,249,1000,83,90,7,0,18,0.40337472399914986
triplet,7,249,1000,83,90,7,0,19,0.4233028660000855
triplet,7,249,1000,83,90,7,0,20,0.44337164599892276
triplet,7,249,1000,83,90,7,0,21,0.4633366959988052
triplet,7,249,1000,83,90,7,0,22,0.483422225999675
triplet,7,249,1000,83,90,7,0,23,0.5037544839997281
triplet,7,249,1000,83,90,7,0,24,0.5229190499994729
triplet,7,249,1000,83,89,6,0,25,0.5409258380004758
triplet,7,249,1000,83,89,6,0,26,0.5609238759989239
triplet,7,249,1000,83,88,5,0,27,0.5810704129999067
triplet,7,249,1000,83,88,5,0,28,0.6008291999987705
triplet,7,249,1000,83,88,5,0,29,0.6207898630000273
triplet,7,249,1000,83,88,5,0,30,0.6389789559998462
triplet,7,249,1000,83,88,5,0,31,0.6613446439987456
triplet,7,249,1000,83,88,5,0,32,0.6824639650003519
triplet,7,249,1000,83,88,5,0,33,0.7031360389992187
triplet,7,249,1000,83,88,5,0,34,0.7215056200002437
triplet,7,249,1000,83,88,5,0,35,0.7391370209988963
triplet,7,249,1000,83,88,5,0,36,0.7590193889991497
triplet,7,249,1000,83,88,5,0,37,0.7790149459997338
triplet,7,249,1000,83,88,5,0,38,0.7990990039997996
triplet,7,249,1000,83,88,5,0,39,0.8167463800000405
triplet,7,249,1000,83,88,5,0,40,0.8363506530004088
triplet,7,249,1000,83,88,5,0,41,0.856555065000066
triplet,7,249,1000,83,88,5,0,42,0.8743469919991185
triplet,7,249,1000,83,88,5,0,43,0.8944024880001962
triplet,7,249,1000,83,88,5,0,44,0.9131749280004442
triplet,7,249,1000,83,87,4,0,45,0.9305474609991506
triplet,7,249,1000,83,87,4,0,46,0.9505753609992098
triplet,7,249,1000,83,87,4,0,47,0.9705192179990263
triplet,7,249,1000,83,87,4,0,48,0.9885810809992108
triplet,7,249,1000,83,87,4,0,49,1.0093268469991017
triplet,8,501,1000,167,189,22,0,1,0.10397012400062522
triplet,8,501,1000,167,188,21,0,2,0.17227877300138061
triplet,8,501,1000,167,188,21,0,3,0.2910827160012559
triplet,8,501,1000,167,188,21,0,4,0.46859099799985415
triplet,8,501,1000,167,188,21,0,5,0.6543187690003833
triplet,8,501,1000,167,187,20,0,6,0.841850198999964
triplet,8,501,1000,167,187,20,0,7,0.9927875840003253
triplet,9,249,1000,83,94,11,0,1,0.10727537500133622
triplet,9,249,1000,83,94,11,0,2,0.19897623500037298
triplet,9,249,1000,83,94,11,0,3,0.29162267700121447
triplet,9,249,1000,83,94,11,0,4,0.37846712000100524
triplet,9,249,1000,83,93,10,0,5,0.43112316299993836
triplet,9,249,1000,83,92,9,0,6,0.4638542669999879
triplet,9,249,1000,83,91,8,0,7,0.49893832700036
triplet,9,249,1000,83,91,8,0,8,0.5273480600008043
triplet,9,249,1000,83,91,8,0,9,0.5536323480009742
triplet,9,249,1000,83,91,8,0,10,0.5801499130011507
triplet,9,249,1000,83,91,8,0,11,0.6045070970012603
triplet,9,249,1000,83,90,7,0,12,0.6375492200004373
triplet,9,249,1000,83,90,7,0,13,0.6686982740011445
triplet,9,249,1000,83,90,7,0,14,0.6963764770007401
triplet,9,249,1000,83,90,7,0,15,0.7237031660006323
triplet,9,249,1000,83,90,7,0,16,0.752015054000367
triplet,9,249,1000,83,90,7,0,17,0.7807070609997027
triplet,9,249,1000,83,90,7,0,18,0.8088885699999082
triplet,9,249,1000,83,90,7,0,19,0.8338819939999667
triplet,9,249,1000,83,90,7,0,20,0.8624400770004286
triplet,9,249,1000,83,90,7,0,21,0.8901544220007054
triplet,9,249,1000,83,90,7,0,22,0.9173221670007479
triplet,9,249,1000,83,90,7,0,23,0.9403949349998584
triplet,9,249,1000,83,90,7,0,24,0.9632846250005969
triplet,9,249,1000,83,90,7,0,25,0.9871212790003483
triplet,9,249,1000,83,90,7,0,26,1.0102803130012035
triplet,10,120,1000,40,45,5,0,1,0.009220003999871551
triplet,10,120,1000,40,45,5,0,2,0.021004666999942856
triplet,10,120,1000,40,45,5,0,3,0.03250678699987475
triplet,10,120,1000,40,45,5,0,4,0.04246933900139993
triplet,10,120,1000,40,44,4,0,5,0.053594681001413846
triplet,10,120,1000,40,44,4,0,6,0.06466130999979214
triplet,10,120,1000,40,44,4,0,7,0.07570956100062176
triplet,10,120,1000,40,44,4,0,8,0.08548762600003101
triplet,10,120,1000,40,44,4,0,9,0.09655901900077879
triplet,10,120,1000,40,44,4,0,10,0.11097623900059261
triplet,10,120,1000,40,43,3,0,11,0.12390742500065244
triplet,10,120,1000,40,43,3,0,12,0.13577469900155847
triplet,10,120,1000,40,43,3,0,13,0.14711952300058329
triplet,10,120,1000,40,43,3,0,14,0.15697479900154576
triplet,10,120,1000,40,43,3,0,15,0.16836652200072422
triplet,10,120,1000,40,43,3,0,16,0.1794052200002625
triplet,10,120,1000,40,43,3,0,17,0.19157762299983006
triplet,10,120,1000,40,43,3,0,18,0.20295632800116437
triplet,10,120,1000,40,43,3,0,19,0.21406972700060578
triplet,10,120,1000,40,43,3,0,20,0.22393158900013077
triplet,10,120,1000,40,43,3,0,21,0.2347964239997964
triplet,10,120,1000,40,43,3,0,22,0.24479359200086037
triplet,10,120,1000,40,43,3,0,23,0.25473284700092336
triplet,10,120,1000,40,43,3,0,24,0.265802062000148
triplet,10,120,1000,40,43,3,0,25,0.27574757799993677
triplet,10,120,1000,40,43,3,0,26,0.28549551100149984
triplet,10,120,1000,40,43,3,0,27,0.29569923500093864
triplet,10,120,1000,40,43,3,0,28,0.3077966300006665
triplet,10,120,1000,40,43,3,0,29,0.3217797920005978
triplet,10,120,1000,40,43,3,0,30,0.33453296500010765
triplet,10,120,1000,40,43,3,0,31,0.3488305680002668
triplet,10,120,1000,40,43,3,0,32,0.3623002029999043
triplet,10,120,1000,40,43,3,0,33,0.3719678860015847
triplet,10,120,1000,40,43,3,0,34,0.38265303000116546
triplet,10,120,1000,40,43,3,0,35,0.39223019300152373
triplet,10,120,1000,40,43,3,0,36,0.4036235660005332
triplet,10,120,1000,40,43,3,0,37,0.4144176340014383
triplet,10,120,1000,40,43,3,0,38,0.42380402500020864
triplet,10,120,1000,40,42,2,0,39,0.43519727000057173
triplet,10,120,1000,40,42,2,0,40,0.4464591960004327
triplet,10,120,1000,40,42,2,0,41,0.4572645320004085
triplet,10,120,1000,40,42,2,0,42,0.468371463000949
triplet,10,120,1000,40,42,2,0,43,0.4796564660009608
triplet,10,120,1000,40,42,2,0,44,0.49083199800043076
triplet,10,120,1000,40,42,2,0,45,0.5023942950010678
triplet,10,120,1000,40,42,2,0,46,0.5135767480005597
triplet,10,120,1000,40,42,2,0,47,0.5248363160008012
triplet,10,120,1000,40,42,2,0,48,0.536097117999816
triplet,10,120,1000,40,42,2,0,49,0.5466881219999777
triplet,10,120,1000,40,42,2,0,50,0.5560171060005814
triplet,10,120,1000,40,42,2,0,51,0.5659773300012603
triplet,10,120,1000,40,42,2,0,52,0.5756801000006817
triplet,10,120,1000,40,42,2,0,53,0.586393751000287
triplet,10,120,1000,40,42,2,0,54,0.5984623060012382
triplet,10,120,1000,40,42,2,0,55,0.6109142280001834
triplet,10,120,1000,40,42,2,0,56,0.6241322980004043
triplet,10,120,1000,40,42,2,0,57,0.6351489410008071
triplet,10,120,1000,40,42,2,0,58,0.6458895450014097
triplet,10,120,1000,40,42,2,0,59,0.6558236270011548
triplet,10,120,1000,40,42,2,0,60,0.6662837800013222
triplet,10,120,1000,40,42,2,0,61,0.6767390570003045
triplet,10,120,1000,40,42,2,0,62,0.6872655570005008
triplet,10,120,1000,40,42,2,0,63,0.6988017960011348
triplet,10,120,1000,40,42,2,0,64,0.7103217940002651
triplet,10,120,1000,40,42,2,0,65,0.7197126110004319
triplet,10,120,1000,40,42,2,0,66,0.7290668890000234
triplet,10,120,1000,40,42,2,0,67,0.739237817000685
triplet,10,120,1000,40,42,2,0,68,0.7484872020013427
triplet,10,120,1000,40,42,2,0,69,0.7601241900010791
triplet,10,120,1000,40,42,2,0,70,0.7712960850003583
triplet,10,120,1000,40,42,2,0,71,0.7818563600012567
triplet,10,120,1000,40,42,2,0,72,0.7921775380000327
triplet,10,120,1000,40,42,2,0,73,0.8016974680012936
triplet,10,120,1000,40,42,2,0,74,0.810440044000643
triplet,10,120,1000,40,42,2,0,75,0.8190386830010539
triplet,10,120,1000,40,42,2,0,76,0.8297973340013414
triplet,10,120,1000,40,42,2,0,77,0.8393586120000691
triplet,10,120,1000,40,42,2,0,78,0.8493293270003051
triplet,10,120,1000,40,42,2,0,79,0.8592464570010634
triplet,10,120,1000,40,42,2,0,80,0.8693848010007059
triplet,10,120,1000,40,42,2,0,81,0.8783604970012675
triplet,10,120,1000,40,42,2,0,82,0.8880690090009011
triplet,10,120,1000,40,42,2,0,83,0.8982238610005879
triplet,10,120,1000,40,42,2,0,84,0.90879472800043
triplet,10,120,1000,40,42,2,0,85,0.9195660830009729
triplet,10,120,1000,40,42,2,0,86,0.9301200980007707
triplet,10,120,1000,40,42,2,0,87,0.9388811270000588
triplet,10,120,1000,40,42,2,0,88,0.9490323840000201
triplet,10,120,1000,40,42,2,0,89,0.9578250700014905
triplet,10,120,1000,40,42,2,0,90,0.9691812390010455
triplet,10,120,1000,40,42,2,0,91,0.9779745640007604
