Typ,Anzahl Items,Bin-Kapazitaet,LB,Hill Climbing,First Fit Descending,Abs. LB HC,Abs. LB FFD,Zeit HC (sec),Zeit FFD (sec)
triplet,120,1000.0,40.0,42.0,46.0,2.0,6.0,0.28,0.0
triplet,120,1000.0,40.0,43.0,46.0,3.0,6.0,0.31,0.0
triplet,120,1000.0,40.0,42.0,46.0,2.0,6.0,0.27,0.0
triplet,120,1000.0,40.0,42.0,46.0,2.0,6.0,0.3,0.0
triplet,120,1000.0,40.0,42.0,46.0,2.0,6.0,0.28,0.0
triplet,120,1000.0,40.0,43.0,46.0,3.0,6.0,0.28,0.0
triplet,120,1000.0,40.0,42.0,46.0,2.0,6.0,0.31,0.0
triplet,120,1000.0,40.0,42.0,46.0,2.0,6.0,0.29,0.0
triplet,249,1000.0,83.0,88.0,94.0,5.0,11.0,0.89,0.01
triplet,249,1000.0,83.0,86.0,95.0,3.0,12.0,0.89,0.01
triplet,249,1000.0,83.0,87.0,95.0,4.0,12.0,0.83,0.01
triplet,249,1000.0,83.0,89.0,95.0,6.0,12.0,0.91,0.01
triplet,249,1000.0,83.0,88.0,96.0,5.0,13.0,0.88,0.01
triplet,249,1000.0,83.0,88.0,94.0,5.0,11.0,0.89,0.01
triplet,249,1000.0,83.0,88.0,94.0,5.0,11.0,0.88,0.01
triplet,249,1000.0,83.0,88.0,95.0,5.0,12.0,0.91,0.01
triplet,249,1000.0,83.0,88.0,96.0,5.0,13.0,0.85,0.01
triplet,249,1000.0,83.0,87.0,95.0,4.0,12.0,0.88,0.01
triplet,249,1000.0,83.0,89.0,95.0,6.0,12.0,0.87,0.01
triplet,249,1000.0,83.0,86.0,95.0,3.0,12.0,0.85,0.01
triplet,249,1000.0,83.0,87.0,95.0,4.0,12.0,0.88,0.01
triplet,249,1000.0,83.0,88.0,94.0,5.0,11.0,0.93,0.01
triplet,249,1000.0,83.0,87.0,94.0,4.0,11.0,0.9,0.01
triplet,249,1000.0,83.0,88.0,95.0,5.0,12.0,0.88,0.01
triplet,249,1000.0,83.0,88.0,96.0,5.0,13.0,0.87,0.01
triplet,249,1000.0,83.0,87.0,95.0,4.0,12.0,0.87,0.01
triplet,249,1000.0,83.0,87.0,96.0,4.0,13.0,0.88,0.01
triplet,249,1000.0,83.0,87.0,96.0,4.0,13.0,0.93,0.01
triplet,501,1000.0,167.0,176.0,190.0,9.0,23.0,2.97,0.05
triplet,501,1000.0,167.0,179.0,189.0,12.0,22.0,2.97,0.05
triplet,501,1000.0,167.0,179.0,190.0,12.0,23.0,2.94,0.05
triplet,501,1000.0,167.0,179.0,190.0,12.0,23.0,2.89,0.05
triplet,501,1000.0,167.0,178.0,189.0,11.0,22.0,3.4,0.15
triplet,501,1000.0,167.0,178.0,190.0,11.0,23.0,3.27,0.05
triplet,501,1000.0,167.0,178.0,190.0,11.0,23.0,2.97,0.05
triplet,501,1000.0,167.0,180.0,191.0,13.0,24.0,2.99,0.05
triplet,501,1000.0,167.0,177.0,190.0,10.0,23.0,2.94,0.05
triplet,501,1000.0,167.0,180.0,191.0,13.0,24.0,2.9,0.05
triplet,501,1000.0,167.0,179.0,189.0,12.0,22.0,3.01,0.05
triplet,501,1000.0,167.0,179.0,191.0,12.0,24.0,2.99,0.05
triplet,501,1000.0,167.0,179.0,190.0,12.0,23.0,2.94,0.05
triplet,501,1000.0,167.0,180.0,190.0,13.0,23.0,2.92,0.05
triplet,501,1000.0,167.0,180.0,190.0,13.0,23.0,3.01,0.06
triplet,501,1000.0,167.0,178.0,190.0,11.0,23.0,2.99,0.05
triplet,501,1000.0,167.0,178.0,190.0,11.0,23.0,3.06,0.05
triplet,501,1000.0,167.0,178.0,189.0,11.0,22.0,2.99,0.05
triplet,501,1000.0,167.0,177.0,191.0,10.0,24.0,2.92,0.05
triplet,501,1000.0,167.0,180.0,191.0,13.0,24.0,3.08,0.05
uniform,120,150.0,49.0,49.0,49.0,0.0,0.0,0.02,0.0
uniform,120,150.0,49.0,49.0,50.0,0.0,1.0,0.36,0.0
uniform,120,150.0,52.0,52.0,52.0,0.0,0.0,0.01,0.0
uniform,120,150.0,52.0,52.0,53.0,0.0,1.0,0.4,0.0
uniform,120,150.0,48.0,48.0,49.0,0.0,1.0,0.32,0.0
uniform,120,150.0,50.0,50.0,50.0,0.0,0.0,0.02,0.0
uniform,120,150.0,50.0,51.0,51.0,1.0,1.0,0.32,0.0
uniform,120,150.0,49.0,50.0,50.0,1.0,1.0,0.32,0.0
uniform,120,150.0,46.0,47.0,47.0,1.0,1.0,0.41,0.0
uniform,120,150.0,48.0,48.0,49.0,0.0,1.0,0.33,0.0
uniform,120,150.0,48.0,48.0,49.0,0.0,1.0,0.35,0.0
uniform,120,150.0,49.0,49.0,50.0,0.0,1.0,0.33,0.0
uniform,120,150.0,49.0,49.0,50.0,0.0,1.0,0.32,0.0
uniform,120,150.0,49.0,49.0,50.0,0.0,1.0,0.39,0.0
uniform,120,150.0,48.0,49.0,49.0,1.0,1.0,0.35,0.0
uniform,120,150.0,52.0,52.0,52.0,0.0,0.0,0.01,0.01
uniform,120,150.0,48.0,48.0,49.0,0.0,1.0,0.35,0.0
uniform,120,150.0,46.0,46.0,47.0,0.0,1.0,0.38,0.0
uniform,120,150.0,49.0,49.0,49.0,0.0,0.0,0.02,0.01
uniform,120,150.0,50.0,50.0,50.0,0.0,0.0,0.01,0.0
uniform,250,150.0,100.0,100.0,101.0,0.0,1.0,0.73,0.01
uniform,250,150.0,97.0,98.0,99.0,1.0,2.0,0.76,0.01
uniform,250,150.0,103.0,104.0,105.0,1.0,2.0,1.09,0.01
uniform,250,150.0,101.0,101.0,102.0,0.0,1.0,1.09,0.02
uniform,250,150.0,105.0,106.0,107.0,1.0,2.0,1.34,0.02
uniform,250,150.0,105.0,106.0,107.0,1.0,2.0,1.88,0.04
uniform,250,150.0,102.0,103.0,104.0,1.0,2.0,1.17,0.02
uniform,250,150.0,100.0,101.0,102.0,1.0,2.0,1.19,0.02
uniform,250,150.0,100.0,100.0,101.0,0.0,1.0,1.09,0.01
uniform,250,150.0,105.0,105.0,106.0,0.0,1.0,1.1,0.01
uniform,250,150.0,100.0,100.0,101.0,0.0,1.0,1.18,0.01
uniform,250,150.0,102.0,102.0,103.0,0.0,1.0,1.08,0.01
uniform,250,150.0,101.0,102.0,104.0,1.0,3.0,1.22,0.02
uniform,250,150.0,101.0,101.0,102.0,0.0,1.0,1.06,0.01
uniform,250,150.0,102.0,102.0,104.0,0.0,2.0,1.1,0.01
uniform,250,150.0,99.0,99.0,100.0,0.0,1.0,1.06,0.01
uniform,250,150.0,102.0,102.0,103.0,0.0,1.0,1.13,0.01
uniform,250,150.0,101.0,102.0,103.0,1.0,2.0,1.08,0.01
uniform,250,150.0,100.0,100.0,101.0,0.0,1.0,1.11,0.01
uniform,250,150.0,105.0,106.0,107.0,1.0,2.0,1.12,0.01
uniform,500,150.0,207.0,208.0,210.0,1.0,3.0,2.34,0.03
uniform,500,150.0,198.0,199.0,201.0,1.0,3.0,2.42,0.03
uniform,500,150.0,196.0,197.0,199.0,1.0,3.0,4.65,0.06
uniform,500,150.0,201.0,201.0,204.0,0.0,3.0,4.15,0.06
uniform,500,150.0,202.0,203.0,205.0,1.0,3.0,3.68,0.05
uniform,500,150.0,204.0,204.0,206.0,0.0,2.0,3.72,0.06
uniform,500,150.0,199.0,200.0,202.0,1.0,3.0,3.6,0.07
uniform,500,150.0,204.0,205.0,207.0,1.0,3.0,3.7,0.05
uniform,500,150.0,202.0,202.0,204.0,0.0,2.0,3.72,0.05
uniform,500,150.0,204.0,205.0,207.0,1.0,3.0,3.62,0.06
uniform,500,150.0,198.0,198.0,201.0,0.0,3.0,3.48,0.05
uniform,500,150.0,200.0,201.0,203.0,1.0,3.0,4.42,0.06
uniform,500,150.0,201.0,202.0,204.0,1.0,3.0,4.05,0.06
uniform,500,150.0,200.0,200.0,202.0,0.0,2.0,3.66,0.06
uniform,500,150.0,196.0,196.0,198.0,0.0,2.0,3.49,0.05
uniform,500,150.0,206.0,206.0,209.0,0.0,3.0,3.51,0.05
uniform,500,150.0,196.0,197.0,199.0,1.0,3.0,7.74,0.09
uniform,500,150.0,202.0,202.0,205.0,0.0,3.0,3.69,0.06
uniform,500,150.0,206.0,206.0,207.0,0.0,1.0,3.49,0.05
uniform,500,150.0,202.0,202.0,205.0,0.0,3.0,3.49,0.06
uniform,1000,150.0,399.0,400.0,404.0,1.0,5.0,16.46,0.3
uniform,1000,150.0,399.0,400.0,404.0,1.0,5.0,18.99,0.29
uniform,1000,150.0,394.0,395.0,400.0,1.0,6.0,14.54,0.25
uniform,1000,150.0,395.0,395.0,399.0,0.0,4.0,16.72,0.28
uniform,1000,150.0,393.0,393.0,398.0,0.0,5.0,14.02,0.25
uniform,1000,150.0,411.0,413.0,416.0,2.0,5.0,13.12,0.25
uniform,1000,150.0,411.0,412.0,416.0,1.0,5.0,12.8,0.23
uniform,1000,150.0,404.0,405.0,409.0,1.0,5.0,13.28,0.23
uniform,1000,150.0,396.0,396.0,401.0,0.0,5.0,12.6,0.22
uniform,1000,150.0,399.0,400.0,403.0,1.0,4.0,13.17,0.42
uniform,1000,150.0,404.0,404.0,407.0,0.0,3.0,12.49,0.24
uniform,1000,150.0,400.0,400.0,406.0,0.0,6.0,13.86,0.45
uniform,1000,150.0,399.0,400.0,403.0,1.0,4.0,12.67,0.22
uniform,1000,150.0,406.0,406.0,411.0,0.0,5.0,13.53,0.23
uniform,1000,150.0,397.0,398.0,402.0,1.0,5.0,12.83,0.22
uniform,1000,150.0,401.0,402.0,405.0,1.0,4.0,12.62,0.22
uniform,1000,150.0,400.0,400.0,404.0,0.0,4.0,12.87,0.22
uniform,1000,150.0,397.0,399.0,404.0,2.0,7.0,13.01,0.22
uniform,1000,150.0,404.0,404.0,408.0,0.0,4.0,12.75,0.22
uniform,1000,150.0,402.0,404.0,408.0,2.0,6.0,12.28,0.21
